67.389961,1645719759020646519
67.389961,1645719759120410300
67.389961,1645719759220429208
67.389961,1645719759320459080
67.389961,1645719759420593118
67.389961,1645719759520691100
67.389961,1645719759620441825
67.389961,1645719759720414734
67.389961,1645719759820411550
67.389961,1645719759920561236
112.972679,1645719760020416275
112.972679,1645719760120434684
112.972679,1645719760220400278
112.972679,1645719760320401484
112.972679,1645719760420407059
112.972679,1645719760520461597
112.972679,1645719760620379729
112.972679,1645719760720397267
112.972679,1645719760820391787
112.972679,1645719760920412807
94.852112,1645719761020434253
94.852112,1645719761120364144
94.852112,1645719761220357886
94.852112,1645719761320365073
94.852112,1645719761420382315
94.852112,1645719761520419649
94.852112,1645719761620372799
94.852112,1645719761720399504
94.852112,1645719761820379543
94.852112,1645719761920394841
13.224477,1645719762020361120
13.224477,1645719762120376029
13.224477,1645719762220364475
13.224477,1645719762320372699
13.224477,1645719762420423904
13.224477,1645719762520443535
13.224477,1645719762620536480
13.224477,1645719762720466223
13.224477,1645719762820397910
13.224477,1645719762920419170
122.475365,1645719763020404857
122.475365,1645719763120386785
122.475365,1645719763220347157
122.475365,1645719763320390306
122.475365,1645719763420350956
122.475365,1645719763520698901
122.475365,1645719763620431755
122.475365,1645719763720406090
122.475365,1645719763820466573
122.475365,1645719763920405445
104.544106,1645719764020419410
104.544106,1645719764120388986
104.544106,1645719764220418043
104.544106,1645719764320456951
104.544106,1645719764420385509
104.544106,1645719764520381677
104.544106,1645719764620356068
104.544106,1645719764720389403
104.544106,1645719764820378478
104.544106,1645719764920431498
22.207296,1645719765020362611
22.207296,1645719765120348576
22.207296,1645719765220350911
22.207296,1645719765320354968
22.207296,1645719765420469895
22.207296,1645719765520607452
22.207296,1645719765620453954
22.207296,1645719765720483937
22.207296,1645719765820484383
22.207296,1645719765920392033
4.093395,1645719766020641960
4.093395,1645719766120438944
4.093395,1645719766220386798
4.093395,1645719766320423632
4.093395,1645719766420391634
4.093395,1645719766520371543
4.093395,1645719766620363582
4.093395,1645719766720373047
4.093395,1645719766820372863
4.093395,1645719766920380198
49.631695,1645719767020385700
49.631695,1645719767120356276
49.631695,1645719767220368796
49.631695,1645719767320326057
49.631695,1645719767420356485
49.631695,1645719767520350042
49.631695,1645719767620323433
49.631695,1645719767720362934
49.631695,1645719767820354103
49.631695,1645719767920438604
95.685135,1645719768020394365
95.685135,1645719768120344793
95.685135,1645719768220368943
95.685135,1645719768320376963
95.685135,1645719768420410187
95.685135,1645719768520377781
95.685135,1645719768620343580
95.685135,1645719768720364285
95.685135,1645719768820389342
95.685135,1645719768920356307
13.808741,1645719769020377679
13.808741,1645719769120334385
13.808741,1645719769220342053
13.808741,1645719769320327092
13.808741,1645719769420352427
13.808741,1645719769520461502
13.808741,1645719769620347764
13.808741,1645719769720365173
13.808741,1645719769820316564
13.808741,1645719769920371732
59.331295,1645719770020616177
59.331295,1645719770120421439
59.331295,1645719770220420570
59.331295,1645719770320366036
59.331295,1645719770420368908
59.331295,1645719770520368817
59.331295,1645719770620336133
59.331295,1645719770720345469
59.331295,1645719770820346267
59.331295,1645719770920350898
41.117287,1645719771020358585
41.117287,1645719771120354050
41.117287,1645719771220313645
41.117287,1645719771320339739
41.117287,1645719771420387741
41.117287,1645719771520389057
41.117287,1645719771620313726
41.117287,1645719771720335617
41.117287,1645719771820343692
41.117287,1645719771920351620
87.489182,1645719772020437251
87.489182,1645719772120384087
87.489182,1645719772220338311
87.489182,1645719772320356609
87.489182,1645719772420386315
87.489182,1645719772520441168
87.489182,1645719772620427781
87.489182,1645719772720417505
87.489182,1645719772820365100
87.489182,1645719772920360324
68.753540,1645719773020334641
68.753540,1645719773120316550
68.753540,1645719773220294553
68.753540,1645719773320317036
68.753540,1645719773420312649
68.753540,1645719773520378743
68.753540,1645719773620317616
