67.389961,1645719759019862560
67.389961,1645719759119836339
67.389961,1645719759219836193
67.389961,1645719759319839176
67.389961,1645719759419846603
67.389961,1645719759519891160
67.389961,1645719759619830495
67.389961,1645719759719849626
67.389961,1645719759819822886
67.389961,1645719759919838277
112.972679,1645719760019843167
112.972679,1645719760119842909
112.972679,1645719760219838818
112.972679,1645719760319824153
112.972679,1645719760419839284
112.972679,1645719760519844248
112.972679,1645719760619837991
112.972679,1645719760719841844
112.972679,1645719760819840530
112.972679,1645719760919840643
94.852112,1645719761019837552
94.852112,1645719761119812479
94.852112,1645719761219812555
94.852112,1645719761319827316
94.852112,1645719761419831002
94.852112,1645719761519840282
94.852112,1645719761619828357
94.852112,1645719761719831525
94.852112,1645719761819805786
94.852112,1645719761919814528
13.224477,1645719762019809586
13.224477,1645719762119830865
13.224477,1645719762219828385
13.224477,1645719762319828516
13.224477,1645719762419855425
13.224477,1645719762519836167
13.224477,1645719762619852520
13.224477,1645719762719808726
13.224477,1645719762819827949
13.224477,1645719762919835303
122.475365,1645719763019826397
122.475365,1645719763119825843
122.475365,1645719763219804808
122.475365,1645719763319823105
122.475365,1645719763419801737
122.475365,1645719763519882071
122.475365,1645719763619813999
122.475365,1645719763719829797
122.475365,1645719763819819780
122.475365,1645719763919831115
104.544106,1645719764019825376
104.544106,1645719764119823785
104.544106,1645719764219832508
104.544106,1645719764319843047
104.544106,1645719764419819623
104.544106,1645719764519822124
104.544106,1645719764619817145
104.544106,1645719764719819109
104.544106,1645719764819820000
104.544106,1645719764919803520
22.207296,1645719765019819262
22.207296,1645719765119798153
22.207296,1645719765219817191
22.207296,1645719765319814507
22.207296,1645719765419814935
22.207296,1645719765519855288
22.207296,1645719765619807475
22.207296,1645719765719815366
22.207296,1645719765819814053
22.207296,1645719765919798129
4.093395,1645719766019862204
4.093395,1645719766119824595
4.093395,1645719766219813485
4.093395,1645719766319833061
4.093395,1645719766419812489
4.093395,1645719766519811435
4.093395,1645719766619808659
4.093395,1645719766719807494
4.093395,1645719766819809662
4.093395,1645719766919813590
49.631695,1645719767019814203
49.631695,1645719767119809501
49.631695,1645719767219803669
49.631695,1645719767319803337
49.631695,1645719767419805265
49.631695,1645719767519805452
49.631695,1645719767619784528
49.631695,1645719767719783048
49.631695,1645719767819803679
49.631695,1645719767919805588
95.685135,1645719768019808534
95.685135,1645719768119802073
95.685135,1645719768219804316
95.685135,1645719768319809984
95.685135,1645719768419798634
95.685135,1645719768519807154
95.685135,1645719768619799878
95.685135,1645719768719795806
95.685135,1645719768819801048
95.685135,1645719768919799661
13.808741,1645719769019804052
13.808741,1645719769119778535
