42.874935,1645717875627727496
88.319878,1645717876627595670
6.222629,1645717877627609395
116.213028,1645717878627620762
98.142029,1645717879627594975
15.449830,1645717880627578418
126.260658,1645717881627600460
43.933048,1645717882627631324
89.913269,1645717883627583357
71.029526,1645717884627583205
53.293983,1645717885627601553
